seqnames	start	end	width	strand	peak_name
chr1	93706364	93706476	113	*	peak_8102
chr1	77375011	77375236	226	*	peak_8103
chr1	85083135	85083607	473	*	peak_8104
chr1	172006047	172006366	320	*	peak_8105
chr1	160045599	160045892	294	*	peak_8106
chr1	156024188	156024325	138	*	peak_8107
chr1	66438058	66438257	200	*	peak_8108
chr1	59517598	59517782	185	*	peak_8109
chr1	93689573	93689959	387	*	peak_8110
chr1	17147691	17148158	468	*	peak_8111
chr1	175894500	175894684	185	*	peak_8112
chr1	74665462	74665638	177	*	peak_8113
chr1	175703080	175703440	361	*	peak_8114
chr1	173455607	173456049	443	*	peak_8115
chr1	128288298	128288550	253	*	peak_8116
chr1	180812932	180813191	260	*	peak_8117
chr1	83119103	83119585	483	*	peak_8118
chr1	127817293	127817734	442	*	peak_8119
chr1	9911156	9911509	354	*	peak_8120
chr1	175060274	175060612	339	*	peak_8121
chr1	136053344	136053657	314	*	peak_8122
chr1	93018404	93018814	411	*	peak_8123
chr1	66178502	66178912	411	*	peak_8124
chr1	134963551	134963769	219	*	peak_8125
chr1	132022540	132022955	416	*	peak_8126
chr1	93629697	93630070	374	*	peak_8127
chr1	162712312	162712518	207	*	peak_8128
chr1	166630026	166630359	334	*	peak_8129
chr1	74295025	74295310	286	*	peak_8130
chr1	180228763	180229252	490	*	peak_8131
chr1	75384860	75385088	229	*	peak_8132
chr1	183411995	183412412	418	*	peak_8133
chr1	170645699	170646109	411	*	peak_8134
chr1	135821126	135821407	282	*	peak_8135
chr1	159232764	159233027	264	*	peak_8136
chr1	169928778	169929242	465	*	peak_8137
chr1	157105266	157105552	287	*	peak_8138
chr1	125398531	125398861	331	*	peak_8139
chr1	64730890	64731337	448	*	peak_8140
chr1	36309781	36310133	353	*	peak_8141
chr1	135957013	135957157	145	*	peak_8142
chr1	171635745	171635970	226	*	peak_8143
chr1	173922039	173922493	455	*	peak_8144
chr1	52848294	52848726	433	*	peak_8145
chr1	75238019	75238341	323	*	peak_8146
chr1	173920655	173920775	121	*	peak_8147
chr1	132450701	132451037	337	*	peak_8148
chr1	87147928	87148416	489	*	peak_8149
chr1	187215670	187215846	177	*	peak_8150
chr1	14252973	14253199	227	*	peak_8151
chr1	36818755	36819035	281	*	peak_8152
chr1	75145062	75145273	212	*	peak_8153
chr1	93620615	93621000	386	*	peak_8154
chr1	120124380	120124678	299	*	peak_8155
chr1	85245761	85246248	488	*	peak_8156
chr1	82317063	82317490	428	*	peak_8157
chr1	78425233	78425550	318	*	peak_8158
chr1	6736294	6736424	131	*	peak_8159
chr1	84930063	84930465	403	*	peak_8160
chr1	153668739	153669110	372	*	peak_8161
chr1	22290369	22290487	119	*	peak_8162
chr1	143741383	143741870	488	*	peak_8163
chr1	174393601	174393984	384	*	peak_8164
chr1	189685634	189685758	125	*	peak_8165
chr1	157536006	157536428	423	*	peak_8166
chr1	38179944	38180327	384	*	peak_8167
chr1	166203882	166203983	102	*	peak_8168
chr1	191718631	191719067	437	*	peak_8169
chr1	64033900	64034077	178	*	peak_8170
chr1	162836284	162836715	432	*	peak_8171
chr1	87625576	87625955	380	*	peak_8172
chr1	153667195	153667622	428	*	peak_8173
chr1	87939227	87939475	249	*	peak_8174
chr1	190930302	190930636	335	*	peak_8175
chr1	92640757	92641095	339	*	peak_8176
chr1	131744884	131745282	399	*	peak_8177
chr1	87407545	87407791	247	*	peak_8178
chr1	59123798	59123930	133	*	peak_8179
chr1	51471773	51472210	438	*	peak_8180
chr1	91802475	91802915	441	*	peak_8181
chr1	170329601	170329806	206	*	peak_8182
chr1	24011177	24011602	426	*	peak_8183
chr1	176815999	176816203	205	*	peak_8184
chr1	107080123	107080512	390	*	peak_8185
chr1	160672692	160673049	358	*	peak_8186
chr1	146499823	146500047	225	*	peak_8187
chr1	52122988	52123245	258	*	peak_8188
chr1	44090042	44090400	359	*	peak_8189
chr1	51471281	51471658	378	*	peak_8190
chr1	78659959	78660112	154	*	peak_8191
chr1	34297750	34298240	491	*	peak_8192
chr1	37762149	37762600	452	*	peak_8193
chr1	73927251	73927362	112	*	peak_8194
chr1	91802010	91802261	252	*	peak_8195
chr1	93706244	93706360	117	*	peak_8196
chr1	173420868	173421058	191	*	peak_8197
chr1	132040082	132040528	447	*	peak_8198
chr1	93479658	93479990	333	*	peak_8199
chr1	52634894	52635304	411	*	peak_8200
chr1	165486554	165486923	370	*	peak_8201
chr1	63150969	63151384	416	*	peak_8202
chr1	88322115	88322575	461	*	peak_8203
chr1	132316573	132316719	147	*	peak_8204
chr1	171841205	171841338	134	*	peak_8205
chr1	153781407	153781682	276	*	peak_8206
chr1	118421789	118422125	337	*	peak_8207
chr1	71590087	71590468	382	*	peak_8208
chr1	156009977	156010202	226	*	peak_8209
chr1	170963186	170963567	382	*	peak_8210
chr1	138972154	138972429	276	*	peak_8211
chr1	55302513	55302756	244	*	peak_8212
chr1	172273967	172274271	305	*	peak_8213
chr1	83162455	83162691	237	*	peak_8214
chr1	156009338	156009624	287	*	peak_8215
chr1	170877166	170877375	210	*	peak_8216
chr1	132299318	132299794	477	*	peak_8217
chr1	156422699	156423135	437	*	peak_8218
chr1	173185442	173185741	300	*	peak_8219
chr1	97823151	97823617	467	*	peak_8220
chr1	133010969	133011435	467	*	peak_8221
chr1	39806033	39806199	167	*	peak_8222
chr1	30804645	30805012	368	*	peak_8223
chr1	65054686	65054915	230	*	peak_8224
chr1	162920843	162921341	499	*	peak_8225
chr1	165791587	165791948	362	*	peak_8226
chr1	167352623	167352932	310	*	peak_8227
chr1	135389063	135389312	250	*	peak_8228
chr1	162954307	162954581	275	*	peak_8229
chr1	59122563	59122816	254	*	peak_8230
chr1	128589691	128590067	377	*	peak_8231
chr1	167619976	167620375	400	*	peak_8232
chr1	75237015	75237324	310	*	peak_8233
chr1	163704857	163705014	158	*	peak_8234
chr1	4494623	4494748	126	*	peak_8235
chr1	143741154	143741313	160	*	peak_8236
chr1	97823691	97823849	159	*	peak_8237
chr1	171061812	171061919	108	*	peak_8238
chr1	40326360	40326662	303	*	peak_8239
chr1	165595266	165595442	177	*	peak_8240
chr1	72260875	72261035	161	*	peak_8241
chr1	166201410	166201761	352	*	peak_8242
chr1	62707876	62708042	167	*	peak_8243
chr1	184872367	184872523	157	*	peak_8244
chr1	171770263	171770459	197	*	peak_8245
chr1	91377192	91377664	473	*	peak_8246
chr1	75479738	75479947	210	*	peak_8247
chr1	130935745	130935986	242	*	peak_8248
chr1	59640487	59640816	330	*	peak_8249
chr1	138487754	138488195	442	*	peak_8250
chr1	168185298	168185710	413	*	peak_8251
chr1	172701115	172701581	467	*	peak_8252
chr1	60090555	60090773	219	*	peak_8253
chr1	190700663	190700785	123	*	peak_8254
chr1	180804147	180804316	170	*	peak_8255
chr1	121556448	121556805	358	*	peak_8256
chr1	66831004	66831496	493	*	peak_8257
chr1	31227598	31227893	296	*	peak_8258
chr1	57775140	57775519	380	*	peak_8259
chr1	73914177	73914435	259	*	peak_8260
chr1	153669649	153669969	321	*	peak_8261
chr1	16460279	16460435	157	*	peak_8262
chr1	153754039	153754329	291	*	peak_8263
chr1	192060437	192060773	337	*	peak_8264
chr1	106538567	106538937	371	*	peak_8265
chr1	135842284	135842625	342	*	peak_8266
chr1	118549534	118549661	128	*	peak_8267
chr1	87933687	87933957	271	*	peak_8268
chr1	172529176	172529547	372	*	peak_8269
chr1	53350693	53351181	489	*	peak_8270
chr1	131155466	131155833	368	*	peak_8271
chr1	155129951	155130402	452	*	peak_8272
chr1	153457411	153457830	420	*	peak_8273
chr1	24014524	24014876	353	*	peak_8274
chr1	156656182	156656511	330	*	peak_8275
chr1	36563842	36563973	132	*	peak_8276
chr1	135133229	135133574	346	*	peak_8277
chr1	135387924	135388096	173	*	peak_8278
chr1	161072686	161072854	169	*	peak_8279
chr1	22288793	22288959	167	*	peak_8280
chr1	172558219	172558650	432	*	peak_8281
chr1	36821077	36821510	434	*	peak_8282
chr1	36376922	36377141	220	*	peak_8283
chr1	165649213	165649484	272	*	peak_8284
chr1	105664008	105664136	129	*	peak_8285
chr1	157099455	157099610	156	*	peak_8286
chr1	85247415	85247696	282	*	peak_8287
chr1	91056990	91057131	142	*	peak_8288
chr1	133352830	133353215	386	*	peak_8289
chr1	58528172	58528461	290	*	peak_8290
chr1	180574717	180575116	400	*	peak_8291
chr1	39536745	39536864	120	*	peak_8292
chr1	179508719	179509100	382	*	peak_8293
chr1	16345965	16346071	107	*	peak_8294
chr1	75318471	75318718	248	*	peak_8295
chr1	45796406	45796800	395	*	peak_8296
chr1	34444018	34444337	320	*	peak_8297
chr1	53316564	53316875	312	*	peak_8298
chr1	107154411	107154648	238	*	peak_8299
chr1	37448270	37448501	232	*	peak_8300
chr1	134407548	134407854	307	*	peak_8301
chr1	150103197	150103624	428	*	peak_8302
chr1	72825912	72826160	249	*	peak_8303
chr1	63733139	63733423	285	*	peak_8304
chr1	155158897	155159096	200	*	peak_8305
chr1	84800248	84800604	357	*	peak_8306
chr1	128142449	128142663	215	*	peak_8307
chr1	9801069	9801182	114	*	peak_8308
chr1	74193044	74193180	137	*	peak_8309
chr1	152805103	152805292	190	*	peak_8310
chr1	180229554	180229734	181	*	peak_8311
chr1	153756013	153756457	445	*	peak_8312
chr1	44554664	44554795	132	*	peak_8313
chr1	17606489	17606660	172	*	peak_8314
chr1	139698359	139698659	301	*	peak_8315
chr1	177025275	177025557	283	*	peak_8316
chr1	93620038	93620411	374	*	peak_8317
chr1	171271944	171272417	474	*	peak_8318
chr1	174136854	174137065	212	*	peak_8319
chr1	133606246	133606609	364	*	peak_8320
chr1	161970380	161970830	451	*	peak_8321
chr1	74796323	74796691	369	*	peak_8322
chr1	95314790	95315096	307	*	peak_8323
chr1	170874632	170874860	229	*	peak_8324
chr1	184919801	184919953	153	*	peak_8325
chr1	9910605	9911033	429	*	peak_8326
chr1	51474616	51474956	341	*	peak_8327
chr1	132226679	132226809	131	*	peak_8328
chr1	73916079	73916445	367	*	peak_8329
chr1	68252723	68253041	319	*	peak_8330
chr1	160219648	160220074	427	*	peak_8331
chr1	91417381	91417827	447	*	peak_8332
chr1	57776817	57777206	390	*	peak_8333
chr1	177450518	177450876	359	*	peak_8334
chr1	53811602	53812054	453	*	peak_8335
chr1	36530206	36530572	367	*	peak_8336
chr1	133913438	133913616	179	*	peak_8337
chr1	75401200	75401461	262	*	peak_8338
chr1	74594702	74595179	478	*	peak_8339
chr1	171411930	171412128	199	*	peak_8340
chr1	131274567	131274790	224	*	peak_8341
chr1	106769179	106769650	472	*	peak_8342
chr1	93831893	93832199	307	*	peak_8343
chr1	36422930	36423195	266	*	peak_8344
chr1	34015494	34015881	388	*	peak_8345
chr1	132357040	132357186	147	*	peak_8346
chr1	37300543	37300680	138	*	peak_8347
chr1	81077038	81077240	203	*	peak_8348
chr1	118850886	118851236	351	*	peak_8349
chr1	189729458	189729586	129	*	peak_8350
chr1	36425440	36425813	374	*	peak_8351
chr1	169951897	169952261	365	*	peak_8352
chr1	52122088	52122432	345	*	peak_8353
chr1	72259501	72259731	231	*	peak_8354
chr1	87215187	87215411	225	*	peak_8355
chr1	87206328	87206784	457	*	peak_8356
chr1	65072922	65073291	370	*	peak_8357
chr1	30832525	30832734	210	*	peak_8358
chr1	68033635	68033915	281	*	peak_8359
chr1	136847535	136847955	421	*	peak_8360
chr1	146496170	146496329	160	*	peak_8361
chr1	156808593	156808813	221	*	peak_8362
chr1	75521592	75521945	354	*	peak_8363
chr1	135842181	135842547	367	*	peak_8364
chr1	183297521	183297720	200	*	peak_8365
chr1	65167541	65167703	163	*	peak_8366
chr1	38093930	38094146	217	*	peak_8367
chr1	74238779	74239164	386	*	peak_8368
chr1	93438614	93439026	413	*	peak_8369
chr1	161988504	161988848	345	*	peak_8370
chr1	9802284	9802467	184	*	peak_8371
chr1	22287576	22288024	449	*	peak_8372
chr1	193105547	193105724	178	*	peak_8373
chr1	138969697	138969839	143	*	peak_8374
chr1	84371045	84371310	266	*	peak_8375
chr1	24011807	24012119	313	*	peak_8376
chr1	88135113	88135442	330	*	peak_8377
chr1	62704902	62705217	316	*	peak_8378
chr1	189209070	189209267	198	*	peak_8379
chr1	37613471	37613613	143	*	peak_8380
chr1	72583820	72584209	390	*	peak_8381
chr1	66417055	66417303	249	*	peak_8382
chr1	192435105	192435483	379	*	peak_8383
chr1	165651119	165651536	418	*	peak_8384
chr1	172487849	172488148	300	*	peak_8385
chr1	190773819	190774203	385	*	peak_8386
chr1	64033321	64033534	214	*	peak_8387
chr1	44088830	44089105	276	*	peak_8388
chr1	18118559	18118697	139	*	peak_8389
chr1	190932361	190932662	302	*	peak_8390
chr1	24012086	24012364	279	*	peak_8391
chr1	75438898	75439140	243	*	peak_8392
chr1	134458609	134458738	130	*	peak_8393
chr1	52797753	52797875	123	*	peak_8394
chr1	43128495	43128759	265	*	peak_8395
chr1	132989189	132989556	368	*	peak_8396
chr1	36472525	36472776	252	*	peak_8397
chr1	172561861	172562261	401	*	peak_8398
chr1	193174030	193174440	411	*	peak_8399
chr1	39904586	39904763	178	*	peak_8400
chr1	82840395	82840623	229	*	peak_8401
chr1	130702041	130702438	398	*	peak_8402
chr1	159775509	159775880	372	*	peak_8403
chr1	74855083	74855441	359	*	peak_8404
chr1	39537066	39537437	372	*	peak_8405
chr1	151885699	151886036	338	*	peak_8406
chr1	83257583	83257977	395	*	peak_8407
chr1	20918043	20918214	172	*	peak_8408
chr1	69828183	69828510	328	*	peak_8409
chr1	118849484	118849640	157	*	peak_8410
chr1	153667523	153667863	341	*	peak_8411
chr1	178324975	178325331	357	*	peak_8412
chr1	86068775	86069186	412	*	peak_8413
chr1	167227470	167227577	108	*	peak_8414
chr1	181921757	181922101	345	*	peak_8415
chr1	180569540	180569801	262	*	peak_8416
chr1	43060797	43061227	431	*	peak_8417
chr1	84121609	84121988	380	*	peak_8418
chr1	119727455	119727742	288	*	peak_8419
chr1	53807896	53808331	436	*	peak_8420
chr1	175638263	175638674	412	*	peak_8421
chr1	88502068	88502324	257	*	peak_8422
chr1	127493565	127493882	318	*	peak_8423
chr1	130577445	130577559	115	*	peak_8424
chr1	37370053	37370260	208	*	peak_8425
chr1	58210707	58210859	153	*	peak_8426
chr1	36338359	36338822	464	*	peak_8427
chr1	144246190	144246435	246	*	peak_8428
chr1	75383077	75383508	432	*	peak_8429
chr1	171289223	171289324	102	*	peak_8430
chr1	162796630	162796865	236	*	peak_8431
chr1	52459488	52459848	361	*	peak_8432
chr1	161242476	161242732	257	*	peak_8433
chr1	43047875	43047998	124	*	peak_8434
chr1	75479829	75480295	467	*	peak_8435
chr1	140086205	140086588	384	*	peak_8436
chr1	172129181	172129376	196	*	peak_8437
chr1	189885533	189885839	307	*	peak_8438
chr1	71629732	71630225	494	*	peak_8439
chr1	133323620	133323968	349	*	peak_8440
chr1	24014321	24014723	403	*	peak_8441
chr1	138964613	138965009	397	*	peak_8442
chr1	134541062	134541365	304	*	peak_8443
chr1	129273474	129273872	399	*	peak_8444
chr1	36792919	36793267	349	*	peak_8445
chr1	62704850	62705273	424	*	peak_8446
chr1	75315771	75316150	380	*	peak_8447
chr1	91801768	91801996	229	*	peak_8448
chr1	90046694	90046795	102	*	peak_8449
chr1	74546062	74546360	299	*	peak_8450
chr1	132193035	132193170	136	*	peak_8451
chr1	179547965	179548235	271	*	peak_8452
chr1	161090274	161090657	384	*	peak_8453
chr1	69534333	69534644	312	*	peak_8454
chr1	162673172	162673502	331	*	peak_8455
chr1	132358316	132358773	458	*	peak_8456
chr1	162647352	162647525	174	*	peak_8457
chr1	191718911	191719392	482	*	peak_8458
chr1	173724170	173724494	325	*	peak_8459
chr1	84580894	84581210	317	*	peak_8460
chr1	165486631	165487078	448	*	peak_8461
chr1	180998417	180998887	471	*	peak_8462
chr1	10996590	10996880	291	*	peak_8463
chr1	39667263	39667440	178	*	peak_8464
chr1	58802996	58803417	422	*	peak_8465
chr1	118850837	118851182	346	*	peak_8466
chr1	180571074	180571480	407	*	peak_8467
chr1	67003815	67004021	207	*	peak_8468
chr1	16644322	16644613	292	*	peak_8469
chr1	88098063	88098367	305	*	peak_8470
chr1	162953885	162954175	291	*	peak_8471
chr1	96816955	96817059	105	*	peak_8472
chr1	24178624	24178961	338	*	peak_8473
chr1	74378443	74378659	217	*	peak_8474
chr1	63168216	63168543	328	*	peak_8475
chr1	166404502	166404693	192	*	peak_8476
chr1	69544151	69544493	343	*	peak_8477
chr1	171223214	171223633	420	*	peak_8478
chr1	38178922	38179280	359	*	peak_8479
chr1	130938975	130939114	140	*	peak_8480
chr1	39369515	39369906	392	*	peak_8481
chr1	10993485	10993921	437	*	peak_8482
chr1	121310577	121310838	262	*	peak_8483
chr1	17602429	17602561	133	*	peak_8484
chr1	167005512	167005675	164	*	peak_8485
chr1	85931321	85931471	151	*	peak_8486
chr1	152751082	152751293	212	*	peak_8487
chr1	30804380	30804626	247	*	peak_8488
chr1	85650951	85651188	238	*	peak_8489
chr1	86023122	86023563	442	*	peak_8490
chr1	182568278	182568754	477	*	peak_8491
chr1	75386759	75386935	177	*	peak_8492
chr1	34017181	34017558	378	*	peak_8493
chr1	72825382	72825776	395	*	peak_8494
chr1	165140230	165140699	470	*	peak_8495
chr1	16345985	16346383	399	*	peak_8496
chr1	87758761	87758876	116	*	peak_8497
chr1	174157080	174157517	438	*	peak_8498
chr1	75200279	75200557	279	*	peak_8499
chr1	190953245	190953740	496	*	peak_8500
chr1	150393722	150394136	415	*	peak_8501
chr1	40439236	40439475	240	*	peak_8502
chr1	85604148	85604496	349	*	peak_8503
chr1	65186781	65186919	139	*	peak_8504
chr1	152519215	152519665	451	*	peak_8505
chr1	60101394	60101844	451	*	peak_8506
chr1	183358927	183359044	118	*	peak_8507
chr1	127815290	127815742	453	*	peak_8508
chr1	33909272	33909648	377	*	peak_8509
chr1	93431139	93431494	356	*	peak_8510
chr1	161023958	161024384	427	*	peak_8511
chr1	134408595	134409042	448	*	peak_8512
chr1	133700194	133700329	136	*	peak_8513
chr1	162808869	162809194	326	*	peak_8514
chr1	79611549	79611960	412	*	peak_8515
chr1	55132425	55132819	395	*	peak_8516
chr1	174153063	174153374	312	*	peak_8517
chr1	133313334	133313490	157	*	peak_8518
chr1	69533369	69533849	481	*	peak_8519
chr1	176815504	176815866	363	*	peak_8520
chr1	64610487	64610734	248	*	peak_8521
chr1	86024908	86025066	159	*	peak_8522
chr1	134973907	134974067	161	*	peak_8523
chr1	54398484	54398623	140	*	peak_8524
chr1	153122845	153123113	269	*	peak_8525
chr1	173186331	173186751	421	*	peak_8526
chr1	170006565	170006869	305	*	peak_8527
chr1	10038325	10038472	148	*	peak_8528
chr1	158661743	158661887	145	*	peak_8529
chr1	23999771	24000247	477	*	peak_8530
chr1	85720015	85720334	320	*	peak_8531
chr1	79705749	79705919	171	*	peak_8532
chr1	30942911	30943086	176	*	peak_8533
chr1	182316170	182316312	143	*	peak_8534
chr1	90959222	90959490	269	*	peak_8535
chr1	24283182	24283424	243	*	peak_8536
chr1	133261223	133261447	225	*	peak_8537
chr1	36600100	36600351	252	*	peak_8538
chr1	128589763	128590103	341	*	peak_8539
chr1	75140239	75140586	348	*	peak_8540
chr1	133901695	133901837	143	*	peak_8541
chr1	88167303	88167757	455	*	peak_8542
chr1	79705631	79705987	357	*	peak_8543
chr1	51752563	51752726	164	*	peak_8544
chr1	91322915	91323201	287	*	peak_8545
chr1	181356498	181356993	496	*	peak_8546
chr1	16102611	16102870	260	*	peak_8547
chr1	131528207	131528473	267	*	peak_8548
chr1	39906278	39906631	354	*	peak_8549
chr1	161970505	161970634	130	*	peak_8550
chr1	75436824	75437292	469	*	peak_8551
chr1	159307082	159307186	105	*	peak_8552
chr1	83119537	83119748	212	*	peak_8553
chr1	138064650	138065081	432	*	peak_8554
chr1	157460369	157460844	476	*	peak_8555
chr1	78658091	78658467	377	*	peak_8556
chr1	153750204	153750660	457	*	peak_8557
chr1	180109399	180109594	196	*	peak_8558
chr1	157508196	157508675	480	*	peak_8559
chr1	22288057	22288527	471	*	peak_8560
chr1	153666305	153666773	469	*	peak_8561
chr1	175688914	175689175	262	*	peak_8562
chr1	180170570	180170965	396	*	peak_8563
chr1	139810930	139811089	160	*	peak_8564
chr1	143779266	143779549	284	*	peak_8565
chr1	136228947	136229353	407	*	peak_8566
chr1	170328345	170328773	429	*	peak_8567
chr1	170962974	170963254	281	*	peak_8568
chr1	120010891	120011389	499	*	peak_8569
chr1	190926824	190927316	493	*	peak_8570
chr1	71586327	71586824	498	*	peak_8571
chr1	36817578	36817979	402	*	peak_8572
chr1	161984188	161984667	480	*	peak_8573
chr1	40004655	40004999	345	*	peak_8574
chr1	180102664	180103019	356	*	peak_8575
chr1	97798353	97798496	144	*	peak_8576
chr1	182764511	182764618	108	*	peak_8577
chr1	34440875	34441053	179	*	peak_8578
chr1	172003132	172003290	159	*	peak_8579
chr1	119530299	119530499	201	*	peak_8580
chr1	75195551	75195874	324	*	peak_8581
chr1	170299899	170300370	472	*	peak_8582
chr1	132990856	132991347	492	*	peak_8583
chr1	74568794	74569258	465	*	peak_8584
chr1	193197345	193197759	415	*	peak_8585
chr1	20733028	20733183	156	*	peak_8586
chr1	188265625	188265968	344	*	peak_8587
chr1	178798777	178799090	314	*	peak_8588
chr1	157102131	157102413	283	*	peak_8589
chr1	180978300	180978676	377	*	peak_8590
chr1	58529162	58529378	217	*	peak_8591
chr1	187612989	187613362	374	*	peak_8592
chr1	33852732	33853042	311	*	peak_8593
